Original_Entry_ID,pXC50,SMILES
CHEMBL484581,6.08,C=1C(C(N)=O)=C2CC(COC2=C(C1)F)N(CCCC=3C=4C(NC3)=CC=C(C4)OC)C5CCC5
CHEMBL95218,8.6,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C/C=5C=C(F)C=CC5
CHEMBL233210,8.66,C=1(C=CC2=C(C1)CCO[C@H]2CCN3[C@H](CN(CC3)C4=CC=CC=5C4=CC=C(C5)C#N)C)C(=O)N
CHEMBL485625,7.15,C=1C(C(N)=O)=C2CC(COC2=C(C1)F)N(CCCC=3C=4C(NC3)=C(C=C(C4)F)F)C5CCC5
CHEMBL1644480,7.07,C1C(C[C@@H]2CC[C@H]1N2)OC3=CC(=CC=C3)N(=O)=O
CHEMBL442924,7.89,C=1(C=C2C=C(NC2=CC1)C(NC)=O)C3(CNCC3)CC4=CC=CC=C4
24856046,6.1536599999999995,FC(F)(F)OC=1C(OC2=C(C=C(C(=O)N3CCN(C4CC4)CCC3)C=C2)CNC)=CC=CC1
CHEMBL1224034,4.41,C1(F)=CC=C2SCC3CON(C3C2=C1)C(NC4CCCCC4)=O
CHEMBL86590,7.01,C1(C2N(C)C(CC1C=3C=C(Cl)C(=CC3)Cl)C[C@H]2O)C(=O)OCC
45483536,6.8041,FC=1C(C2CCNCC2)=C(OC3=CC=C(F)C=C3)C=CC1
45272734,6.23136,O=C(N(CC1CCC1)[C@@H]2CCNC2)C3=C(OC4=CC=CC=C4)C=CC=C3
11501191,6.82102,O=C(N(CC1CCC1)[C@H]2CCNC2)C3=C(OC4=CC=CC=C4)C=CC=C3
CHEMBL1683898,5.97,C1CCCCC1(C2=C3C(=CC=C2)C=CC=C3)CNC
CHEMBL126407,7.55,N1C=C(CCCNCCOC2=C3OC=CC3=CC=C2)C=4C1=CC=C(F)C4
CHEMBL402088,5.4,[C@]1(C(N(CC)CC)=O)([C@H](CN)C1)C=2C=CC=NC2
CHEMBL451178,8.61,C=1(C=C(CN(C)C)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1)CC(N)=O
44444532,7.284,N(CC1C(C1)C2=CC=3C(C=C2)=CC=CC3)C
CHEMBL471047,7.9,C1=CC(N2C[C@@H](N(CC2)CCC3=C4C(=CC=C3)N(C(CO4)=O)C)C)=C5C=CC(C)=NC5=C1
44592294,8.30016,O1C2=C(CCN3[C@@H](CN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C)C=CC=C2N(C(=O)C1)C
CHEMBL193309,5.0,C(C(C)N)C=1C=CC(=CC1)SCC
23378663,8.22185,S(C1=CC=C(OC2=C(CN(C)C)C=C(OC)C=C2)C=C1)C
CHEMBL382741,11.52,C=1C(C#N)=C(OC[C@@H](CNC(CC2=CC=C3C(=C2)C=CC=C3)(C)C)O)C=CC1
CHEMBL86760,6.31,C1=C(C=C2C(C(CN)C=3C=CC=CC3C2)=C1)CCCCCC
CHEMBL451137,8.29,C=1C=C(C(OC=2C=C(C(=CC2)Cl)Cl)=CC1Br)CNC
54579004,8.30103,O=C(NCCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C=3N=C(N(C3C)C4=CC=5OCCOC5C=C4)CCC
CHEMBL1224471,4.6,C1=CC=C2C(C=C([C@H](CCNC)N3N=NC(=N3)C)C=C2)=C1
CHEMBL1224298,3.48,C1=CC=C2C(C=C([C@@H](CCNC)N3N=NC(=N3)C)C=C2)=C1
46230937,6.92082,O(C=1C=C2C(CCC3N(CCC=4C3=CC=CC4)C)=CNC2=CC1)C
CHEMBL206152,9.4,C1(CN(CCC#N)C2CCNCC2)=CC=C(F)C=C1C(F)(F)F
11539608,8.24413,ClC=1C=C(C2CN(CC3=C2C=CC(OCCCN4CCC(F)CC4)=C3)C)C=CC1OC
CHEMBL557119,8.4,C=1(C=CC=2NC=CC2C1)N(C3CCNCC3)CC4=CC=CC=C4F
CHEMBL468212,6.27,C=1(C=CC(C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)C[C@@H](CC4=CC=CC=C4)F)=CC1)F
CHEMBL468211,6.54,C=1(C=CC(C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)C[C@H](CC4=CC=CC=C4)F)=CC1)F
CHEMBL611961,7.19,C1C2N(C)C(CC2)[C@H](C(=O)NCCC3=CC=C(C=C3)CNC([C@@H]4C5N(C)C(C[C@@H]4C6=CC=C(C=C6)Cl)CC5)=O)[C@H]1C7=CC=C(C=C7)Cl
CHEMBL1289617,9.0,C1(=CC(N2CCN(CCC3=C4C(=CC=C3C)N(C(C=C4)=O)C)[C@H](C2)C)=C5C=CC(=NC5=C1)C)F
24801626,8.200660000000001,ClC1=NC(COCC2(CCN(CC2)C)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
44444524,7.4318,N(CC1C(C1)C=2C3=C(C=CC2)C=C(C=C3)C#N)CC
CHEMBL451120,8.7,C=1(C=C(CN(C)C)C(OC2=CC=C(C=C2)SC)=CC1)Br
CHEMBL3233143,7.51,C=1C=C2C3=C(C1)[C@H]4[C@@H](N3CCN2)CCN(C4)CCCC(C=5C=CC(=CC5)F)=O
76314660,6.72125,FC(F)(F)C1=CC(COCC2(CCC(NC)CC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
44560675,6.4318,O([C@H]1C[C@H](NC)C=2C1=CC=CC2)C=3C(=CC=CC3)C
44560626,5.85387,O([C@H]1C[C@@H](NC)C=2C1=CC=CC2)C=3C(=CC=CC3)C
CHEMBL453061,5.64,C1=CC=C2C(=C1)[C@H](CC[C@H]2N)OC3=CC=CC=C3C
CHEMBL256044,7.62,C1=CC(OC2=CC=C(C=C2)Cl)=C(C=C1C(N3CCN(CC3)C(C)C)=O)CNC
CHEMBL510915,8.0,C1=CC=C2C[C@@](O)(CNC)[C@H](C2=C1)OC=3C(=CC=CC3)C4=C5C(=CC=C4)C=CC=C5
CHEMBL3216755,8.57,N1(CCCNC(C=2N=C(N(C2C)C3=CC=C4C(=C3)OCCO4)C)=O)CCN(CC1)C=5C(=C(C=CC5)Cl)C
CHEMBL256136,8.4,N1=CC(=C(OC2=CC=C(C=C2Br)Cl)C=C1)CN(C)C
45279045,7.113510000000001,O=C(NCCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C3=C(NC(=C3)C4=CC=CC=C4)C
CHEMBL2430694,4.55,C=1(C2C(C3=CC(Cl)=CC=C3)C(NC2)=O)C=C(C=CC1)Cl
CHEMBL204288,5.61,C=1C(=C(Cl)C=C(C1)C(C(CCC)N2CCCCC2)=O)Cl
CHEMBL272493,7.77,C1(=CC(CNC)=C(OC=2C(=CC(Cl)=CC2)C)C=C1)C(=O)N(C)C
11477432,7.1512,FC1=C2OCC(N(C3CCC3)CCCC=4C=5C(NC4)=CC=C(F)C5)CC2=C(C(=O)NC6CCC6)C=C1
CHEMBL255303,5.96,[C@@]1(C2=CC=C3C(=C2)C=CS3)([C@@H](C1)CN)C(=O)N(CC)CC
CHEMBL338482,6.6,N1C=C(CCNCCOC=2C=C(F)C=CC2OC)C3=C1C=CC=C3
44455895,6.39254,ClC=1C=C([C@@H]2[C@@H]([C@@H]3N(C(C2)CC3)C)COC(=O)CCC(OC[C@@H]4[C@@H]5OC(C[C@@H]4C6=CC(Cl)=C(Cl)C=C6)CC5)=O)C=CC1Cl
CHEMBL402999,5.89,C(N(C(C1(C2=CC=CC=C2)C(C1)CN)=O)CCOC)C
CHEMBL2181744,6.84,C=1C=CC2=C(N1)C(=C(N2CC(=O)O)C)SC3=CC=C(C=C3)Cl
CHEMBL567944,8.35,C1=CC=C2C(C=C(CN(C3CCNCC3)C(C)=O)C=C2)=C1
CHEMBL498509,5.68,O1C=2C=CC=CC2[C@H](OC3=CC=CC=C3C)[C@H](CN)C1
11246478,6.41341,FC=1C=C2C(CCCN(C3CC4=C(OC3)C=CC=C4OC)CCC)=CNC2=CC1
CHEMBL466936,7.66,C=1(C=CC(C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)C[C@@H](CC4=CC=CC=C4)N)=CC1)F
CHEMBL466145,7.06,C=1(C=CC(C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)C[C@H](CC4=CC=CC=C4)N)=CC1)F
46226541,5.39794,ClC1=CC=C([C@@H]2[C@H](C3N(C(C2)CC3)C)C(=O)NC4CCC(NC(=O)[C@@H]5C6N(C(C[C@@H]5C7=CC=C(Cl)C=C7)CC6)C)CC4)C=C1
CHEMBL595539,5.4,C1C2N(C)C(CC2)[C@@H]([C@H]1C3=CC=C(C=C3)Cl)C(=O)N[C@@H]4CC[C@@H](NC([C@@H]5C6N(C)C(C[C@@H]5C7=CC=C(C=C7)Cl)CC6)=O)CC4
44568653,8.30103,ClC=1C=C(CC=2C(CN(C)C)=CC=CC2)C=CC1Cl
CHEMBL455426,8.42,C1(=CC(CNC)=C(OC=2C=C(C(=CC2)Cl)Cl)C=C1)C(=O)N
45486879,7.602060000000001,FC1=CC=2C=3CCC(CC3NC2C=C1)CNC[C@@H]4OC5=C(OC4)C6=C(NC(=O)C6)C=C5
CHEMBL451652,6.21,C=1(C=CC(=CC1)C2OC(CC2)CN)OC
CHEMBL2206512,5.84,C1=CC(=CC=C1)C2C3=C(CN(C2)C)C(=CC=C3)C
73348087,7.24413,ClC1=C(N2CCN(CC2)CCNC(=O)C3=C(N(C(=C3)C4=CC=CC=C4)C)C)C=CC=C1Cl
CHEMBL599240,8.9,C1NC[C@@H]2[C@@]1(C=3C=CC(=C(C3)Cl)Cl)[C@H]2COC4=CC=C(C=C4)F
44411227,9.52288,FC(F)(F)C1=C(CN(C2CCNCC2)CC(C)C)C=CC(F)=C1
CHEMBL236674,7.62,C1=C(C#CCCN2CCOCC2)C=C(CNC)C(OC=3C=CC=C(C3)F)=C1
CHEMBL1683896,5.82,C1CCCCC1(C=2C=C(C=CC2)C(F)(F)F)CN(C)C
CHEMBL574348,6.44,C=1C(C2CCNCC2)=C(COC3=CC=CC=C3)C=CC1
11500795,5.78252,FC(F)(F)C1=C(C(=O)N(CC2CCC2)[C@@H]3CCNC3)C=CC=C1
CHEMBL552338,6.65,C1(=CC=CC=C1C(N(CC2CCC2)[C@H]3CCNC3)=O)C(F)(F)F
53321083,8.52288,N(CC1(CCCCC1)C2=CC=3C(C=C2)=CC=CC3)(C)C
CHEMBL209094,8.4,C1(=CC=C(F)C=C1C(F)(F)F)CN(CC(C)(O)C)C2CCNCC2
CHEMBL2347697,7.28,C1CCCNCCC1(COCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC=CC=C3
CHEMBL319530,7.66,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C(/C=5OC=CC5)\C
44299504,7.2910699999999995,S1C(C2CCN(CC2)C[C@H](O)COC=3C4=C(NC(=C4)C)C=CC3)=CC=5C1=CC=CC5OC
24947937,6.27165,O=C(N1CCN(C2CC2)CC1)C3=CC(=C(OC4=CC=CC=C4)C=C3)CNC
24749953,8.30103,S(C1=C(CN(C)C)C=C(OC)C=C1)C2=C(N)C=CC=C2
CHEMBL253184,9.54,C1=C(C(SC=2C(=CC(=CC2)Br)CN(C)C)=CC=C1CO)N
CHEMBL1224316,7.9,C1(CNCC1)(C(C=2C=CC(=C(N2)Cl)Cl)=O)CCC(C)(C)C
CHEMBL146332,8.4,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)NC)C=3C=C(Cl)C(=CC3)Cl
CHEMBL296602,9.7,C1(C=2C(=CC=CC2)C(C1)NC)C=3C=C(Cl)C(=CC3)Cl
CHEMBL341898,8.32,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)NC)C=3C=C(Cl)C(=CC3)Cl
CHEMBL270569,5.36,C(N(CC)C(C1(C2=CC=CC=C2)C(C1)CNCC3=CC=CN3)=O)C
CHEMBL285777,6.14,C=1(C=2C(=CC=C(C2)OC)NC1)C3=CCN(CC3)C
CHEMBL206404,7.51,C1=CC=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2=C1C(=O)NC)NC
11311148,5.970619999999999,O=C([C@@H](N1CCCC1)CCC)C=2C=CC(=CC2)C
CHEMBL201960,5.56,C(C(N1CCCC1)CCC)(C=2C=CC(=CC2)C)=O
44393483,7.26761,IC=1C(CN2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCCOC56)CC3)CC2)=CC=CC1
CHEMBL362363,7.27,C1=2C(O[C@]3(C1=CC=C4C2OCCO4)CC[C@H](N5CCN(CC5)CC6=C(I)C=CC=C6)CC3)=O
43283415,7.744730000000001,ClC1=CC(=C(OC=2C(CNC)=CC=CC2)C=C1)C
CHEMBL1201353,7.89,ClC1=CC=C([C@@H](C2=NC=CC=C2)CCN(C)C)C=C1
CHEMBL3094168,5.33,C1(=CC=C2C(=C1)COC2(C3=CC=C(C=C3)Br)CCCN(C)C)C#N
44626374,6.46471,FC=1C=C([C@H](N2C=3C(C(=C2)C)=CC=CC3)[C@H](O)CNC)C=CC1
CHEMBL543980,6.4,N1(C=C(C=2C1=CC=CC2)CCC3CCNCC3)C
CHEMBL1277138,8.17,N1C2=CC=C(C#N)C=C2C(C3CC(CC3)N4CC5=C(C4)C=CC=C5)=C1
CHEMBL1813473,5.74,C1NC[C@H]2CCCC[C@]12C3=CC(=C(C=C3)Cl)Cl
CHEMBL1813472,7.04,C1C[C@@]2([C@H](CC1)CNC2)C3=CC(=C(C=C3)Cl)Cl
CHEMBL1813471,7.01,C1CC[C@@H]2[C@@](CNC2)(C1)C3=CC(=C(C=C3)Cl)Cl
CHEMBL458282,8.54,[C@@H]12N([C@H](CC1)C[C@@H]([C@@H]2C(OC)=O)C3=CC(=C(C(=C3)Br)OC)Br)C
CHEMBL575535,6.26,C=1C=C(C=C([C@H](N2C3=C(C=C2)C=CC=C3)[C@@H](CNC)O)C1)Cl
53492877,5.1931400000000005,S1(=O)(=O)N(CC[C@H]2OCCNC2)C=3C(N1C=4C(F)=CC=CC4)=CC=CC3
CHEMBL562248,6.84,C=1C2=C(C=3O[C@@H](CN4CC=C(CC4)C=5C6=C(NC5)C=CC=C6)COC3C1)C=CC(C)=N2
70676475,8.080919999999999,O(C(C1CNC1)C2=CC=3C(C=C2)=CC=CC3)C4=CC=CC=C4
CHEMBL2206523,7.6,C1=CC(=CC=C1Cl)C2C3=C(CN(C2)C)C=CC=C3
CHEMBL497512,5.77,C=1C=C2C(=CC1)CO[C@H]([C@H]2OC3=C(C=CC=C3C(F)(F)F)F)CNC
11197267,5.6615400000000005,O=C(C(N1CCCC1)CCC)C=2C=CC(=CC2)C=3OC=CC3
CHEMBL213785,7.89,C1CN(CCN1)C(C2=CC=C(C=C2)F)CC=3C=CC=CC3Cl
CHEMBL1241640,7.8,C1=C(C=2C=CC(C)=NC2C=C1)N3CCN(CCC4=C5C(=CC=C4)N6C(CO5)=C(N=C6)C(OCC)=O)CC3
CHEMBL1084313,5.19,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@H](CNC)O)C2=C1
CHEMBL1083118,5.36,C1=CC=C2N(C=3C(=CC=C(C3)F)F)S(=O)(=O)N(CC[C@@H](CNC)O)C2=C1
90664460,7.180460000000001,ClC=1C(=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3)C4=CC=C(Cl)C=C4)CCC)C=CC1)C
CHEMBL599242,7.6,C=1(C(=CC=C(C1)[C@]23[C@@H]([C@H]2CNC3)CSC)Cl)Cl
45380181,9.40012,ClC=1C=C([C@]23[C@H]([C@@H]2CSC)CNC3)C=CC1Cl
90665201,6.97469,ClC1=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)C=5C=CC=CC5)C=CC=C1Cl
CHEMBL289860,6.88,N(CC=1C=CC=CC1)(C2=CC=CC=C2)CCCCN3CCN(CC3)CCCC4=CC=CC=C4
44419345,7.16115,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)CC=C)CCCNC(=O)NC=3C=C(C=C(C3)C(=O)C)C(=O)C)C=C1
CHEMBL397300,7.62,C1=C(OCCCN2CCC(CC2)F)C=C3CN(C)CC(C3=C1)C=4C=CC=C(C4)Cl
CHEMBL449145,7.39,C(N(CC=1C=CC(=CC1Cl)Cl)[C@@H]2CNCC2)(=O)C(C)(C)C
49866085,6.18046,ClC=1C=C([C@@H](N2N=C(N=N2)N3N=CC=N3)CCNC)C=CC1Cl
CHEMBL1080726,7.96,C=1C=C(C=CC1)C=2N(C(=C(C2)C(NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl)=O)C)C
CHEMBL402057,8.4,C=1C=C(C(OC=2C(=CC(=CC2)Cl)Cl)=CC1)CN(C)C
CHEMBL1169916,8.7,N1CCN(C2=CC3=C(NN=C3)C=C2)C(C1)CCOC
CHEMBL401347,8.39,C1(=C2C(C=C(C=C2)C#N)=CC=C1)C3C(C3)CN(C)C
CHEMBL356750,10.22,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)N(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL147950,8.62,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)N(C)C)C=3C=C(Cl)C(=CC3)Cl
CHEMBL1224469,4.6,C1=C(C=C2C(C=C(C(CCNC)N3N=NC=N3)C=C2)=C1)C
CHEMBL518195,5.92,C=1C=C(C(CN2CCN(CC2)C)C3(O)CCCCC3)C=CC1OC(F)(F)F
CHEMBL329454,5.59,C1(C(C2=CC=C(C=C2)F)CC3OC1CC3)C(=O)OC
11499666,6.954680000000001,FC1=CC(C[C@H]2O[C@H](CC2)CN)=C(OC)C=C1
44590690,6.913639999999999,FC1=CC(C[C@@H]2O[C@H](CC2)CN)=C(OC)C=C1
44568174,8.52288,BrC1=CC(CN(C)C)=C(OC2=CC=C(C=C2)C(F)(F)F)C=C1
CHEMBL1946254,7.19,C(CCC1=NC2=C(S1)C=CC=C2)CN3CCCN(C=4C=CC(Cl)=CC4)CC3
CHEMBL1080555,7.12,N1(CCN(CC1)C=2C=CC=C(C)C2C)CCCCNC(C3=C(N(C(C4=CC=CC=C4)=C3)CCC)C)=O
16066811,5.7746900000000005,O(C(=O)N1[C@H](CN(CC1)C=2N=CC(=CC2)C(=O)NC=3C(N)=CC=CC3)C)CC4=CC=CC=C4
CHEMBL270786,5.55,C1CCC[C@@H]([C@@]1(OCCC)C2=CC=CC(O)=C2)CN(C)C
CHEMBL539054,6.93,C1([C@@H]([C@H](C=2C=CC=CC2)CN)O)=C(C=C(C=C1C)C)C
CHEMBL84680,6.96,C1(C(=CC2N(C1CC2)C)C=3C=C4C=CC=CC4=CC3)C(=O)OC
CHEMBL1079255,4.62,C(C=1C=CC(=CC1)SC)C(NCC#C)C
44188275,8.1549,S(C1=CC=C(OC(C2CCNCC2)C3=CC=CN=C3)C=C1)C
49863846,6.7904800000000005,ClC1=C(N2CCN(CC2)CCNC(=O)C=3C(=C(NC3C)C4=CC=CC=C4)C)C=CC=C1Cl
44408921,7.522880000000001,ClC=1C=C([C@@H]2CC[C@H](NC)C3=C2C=CC(=C3)CC(=O)O)C=CC1Cl
44560575,6.49485,ClC1=CC=C(O[C@H]2C[C@@H](NC)C=3C2=CC=CC3)C=C1
CHEMBL519240,5.6,N=1C(=NC(=C2CC=C3C(C12)[C@H]4[C@@H](O3)CCCC4)N5CCNCC5)N
CHEMBL467585,6.72,C=1(C=CC(C(C2=CC=C(C=C2)F)OCCN3CCN(CC3)CCC(C4=CC=CC=C4)=C)=CC1)F
10575547,6.9431,FC1=CC=C(C(OCCN2CCN(CC2=O)CCC3=CC=CC=C3)C4=CC=C(F)C=C4)C=C1
CHEMBL337798,8.12,C=1(OC(C2=CC(Br)=CC=C2)CCNC)C=3C(=CC=CC3)C=CC1
CHEMBL1077873,4.78,C(C(C)NCC)C=1C=CC(=CC1)SCC
CHEMBL1684049,5.77,C1(C2=CC=CC=3C2=CC=CC3)(C(N)C)CCCCC1
CHEMBL416800,6.09,N(CC=1C=CC(=CC1)C)(CCN2CCN(CC2)CCCC=3C=CC=CC3)C=4C=CC=CC4
CHEMBL1170794,8.1,N1CCN(C(C1)CC=2C=CC=CC2)C3=CC=C4C(=C3)C=CN4C
CHEMBL2012100,7.49,C12CCC(C[C@@H](C3=CC=C(C=C3)C4=CC=CO4)[C@@H]1C(=O)OC)O2
CHEMBL2012104,7.52,C12CCC(C[C@H](C3=CC=C(C=C3)C4=CC=CO4)[C@@H]1C(=O)OC)O2
44411257,8.60206,FC(F)(F)C=1C(CN(C2CCNCC2)CCOC)=CC=CC1
44592200,7.823910000000001,O(CC1CCNCC1)C2=CC3=C(C=C2)C=C(C=C3)C#N
CHEMBL257336,6.8,[C@]1([C@H](CN)C1)(C2=CC=C3C(OCCO3)=C2)C(N(C4CC4)CC#C)=O
CHEMBL529660,8.42,C=1(C=C(CNC)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1)OC
CHEMBL43048,9.14,O1C=2C(OC1)=CC=C(C2)CC(NC)C
CHEMBL202348,6.36,C1CN(C(C(C=2C=CC(=C(C2)Cl)Cl)=O)CC=C)CC1
CHEMBL2096860,8.22,C12N(C)C(CC1)C[C@@H]([C@H]2C(OC)=O)C3=CC=C(C=C3)I
CHEMBL610766,8.38,[C@H]1(C2N(C)C(C[C@@H]1C3=CC=C(C=C3)I)CC2)C(=O)OC
CHEMBL242338,8.4,[C@@H]12[C@@H](C(=O)OC)[C@@H](C3=CC=C(C=C3)I)C[C@@H](CC1)N2C
CHEMBL300226,8.6,C1C2C([C@H](C[C@@H](C1)N2C)C=3C=CC(=CC3)I)C(=O)OC
CHEMBL375889,8.23,C12N(C)C(CC1)C[C@H]([C@@H]2C(OC)=O)C3=CC=C(C=C3)I
CHEMBL14391,8.6,C1(C2N(C)C(CC1C3=CC=C(C=C3)I)CC2)C(=O)OC
CHEMBL311347,9.42,C1CC2[C@H]([C@H](C[C@@H]1N2C)C=3C=CC(=CC3)I)C(OC)=O
CHEMBL215376,9.06,[C@H]12N([C@H](C[C@@H]([C@@H]1C(=O)OC)C3=CC=C(C=C3)I)CC2)C
CHEMBL2333630,8.66,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=CC=C(C3)C(F)(F)F)C
46226544,5.82391,ClC1=CC=C([C@@H]2[C@H](C3N(C(C2)CC3)C)C(=O)NCC=4C=CC(NC(=O)[C@@H]5C6N(C(C[C@@H]5C7=CC=C(Cl)C=C7)CC6)C)=CC4)C=C1
CHEMBL3126972,6.28,C1(C2(COCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC(CC2)NC4CC4)=CC=CC=C1
24804775,8.60033,O=C1N(C=2C(=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC2)C=C1)C
46900455,7.500039999999999,FC(F)(F)C=1N=C2N(C=3C(OC2)=C(CCN4CCN(CC4)C5=C6C(N=C(C=C6)C)=CC=C5)C=CC3)C1
CHEMBL1914695,4.54,[C@@H]1(CC2CCC(N2C)[C@H]1C(NC=3N=C(C=CC3)F)=O)C4=CC=C(C=C4)Cl
45483099,6.68403,BrC=1C2=C(N([C@H]([C@H](O)CNC)C3=CC(F)=CC=C3)C=C2)C=CC1
CHEMBL1171424,7.4,N1CCN(C=2C=CC3=C(C=NN3)C2)C(C1)CC4CCCCC4
CHEMBL232866,2.42,C1=C(C=2C=CC(=CC2)OC(F)(F)F)C(C(OC)=O)CC1
CHEMBL1172524,8.2,N1CCN(C2=CC3=C(C=C2)NN=C3)[C@@H](C1)CCC
CHEMBL1170374,7.8,N1CCN(C2=CC3=C(C=C2)NN=C3)C(C1)CCC
CHEMBL1169912,7.5,N1CCN(C2=CC3=C(C=C2)NN=C3)[C@H](C1)CCC
CHEMBL2207485,7.35,N1(C=C(C=2C=CC(=CC12)F)C3CCN(CC3)CCC)C
CHEMBL38942,6.48,N(C=1C=CC(=CC1)F)(CC=2C=CC(=CC2)F)CCCN3CCN(CC3)CCCC4=CC=CC=C4
CHEMBL103936,8.0,C1(=C(C(=O)OC)C=CC=C1)C2=CC=3C=CC=CC3C=C2
25093401,7.30103,O=C1N(CCCCN2C(CN(CC2)C=3N=C4C(=CC3)C=CC=C4)C)C(=O)CCC1
CHEMBL207067,9.4,C1(CN(CC2CC2)C3CCNCC3)=CC=C(F)C=C1C(F)(F)F
CHEMBL270659,6.23,C12SC(CC1)C[C@@H]([C@@H]2COC(CCC(OC[C@@H]3[C@@H]4N(C(C[C@@H]3C5=CC(=C(C=C5)Cl)Cl)CC4)C)=O)=O)C=6C=CC(=C(Cl)C6)Cl
CHEMBL378536,9.09,C12N3C(CC1)CC(C4=CC=C(C=C4)Cl)C2C(=C)C3
CHEMBL1224384,3.9,C1=C(C=C2C(=C1)C=C(C(CCN(C)C)N3N=NC=N3)C=C2)OC
16126667,6.2426,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)C)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1
CHEMBL245307,5.83,O(CCCN1CCCCC1)C=2C=C(OC(C=3C=CC=CC3)CCN(C)C)C=CC2
CHEMBL2207486,7.24,N1(C=C(C=2C=C(C=CC12)F)C3CCN(CC3)CCC)C
CHEMBL496911,6.86,[C@H]1([C@@H]2N([C@@H](CC2)C[C@@H]1C=3C=CC(Cl)=CC3)C)C4=CN(N=N4)CCN5CCCCC5
CHEMBL1257146,6.64,C1=CC2=CNC(=C2C(=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=C(C=CC5)F)Cl)O
44387798,7.21467,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)CCC/C=C/C4=CC=CC=C4)CN(C5=C2C=CC=C5)C(=O)C
16656803,7.10237,ClC=1C=C([C@H]2C[C@H](CC=3C2=CC=CC3)CCN)C=CC1Cl
CHEMBL1642912,9.0,[C@H]1(C2=CC=C(C(=C2)Cl)Cl)C=3C=CC=CC3C[C@@H](CCN)C1
CHEMBL2386164,9.64,C1NC[C@H](C1)[C@H](OC=2C=CC(=NC2C)OC)CC(C)C
CHEMBL2386165,9.08,C1NC[C@@H](C1)[C@@H](OC=2C=CC(=NC2C)OC)CC(C)C
CHEMBL2386166,9.12,C1NC[C@@H](C1)[C@H](OC=2C=CC(=NC2C)OC)CC(C)C
CHEMBL2386163,9.68,C1NC[C@H](C1)[C@@H](OC=2C=CC(=NC2C)OC)CC(C)C
45486628,6.52433,O[C@H]([C@@H](N1C=2C(C(=C1)C)=CC=CC2)C3=CC=CC=C3)CN
CHEMBL894,4.33,C(C1=CC(Cl)=CC=C1)(C(NC(C)(C)C)C)=O
CHEMBL1214005,6.45,[C@H]1(C2N(C/C=C/CF)C(C[C@@H]1C=3C=CC(F)=CC3)CC2)C(=O)OC
6918314,9.30103,O1C2=C(C=C(N3CCN(CC3)CCCCC=4C=5C(NC4)=CC=C(C5)C#N)C=C2)C=C1C(=O)N
54577879,7.370589999999999,O=C(NCCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C=3N=C(N(C3)C4=CC=C(OC)C=C4)C=5C=CC=CC5
CHEMBL520024,7.1,C1=CC2=CC=C(N3CCN(C(C3)C)CCCN4C(C=5C(C4=O)=CC=CC5)=O)N=C2C=C1
CHEMBL569251,9.0,[C@H]1(OC=2C=CC3=C(CC(N3)=O)C2OC1)CNCC4CCC=5NC=6C(C5C4)=CC(=CC6)F
CHEMBL534942,8.41,C1CN(CCN1)C(C2=CC=CC=C2)CC3=C(C=CC=C3)Cl
CHEMBL2012106,7.11,C12CCC(C[C@@H](C3=CC=CC(=C3)C4=CC=CO4)[C@@H]1C(=O)OC)O2
